date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,PER,PBR
2015-02-09,1103,359204,4912878,13.7,13.75,13.65,13.7,0.0,104,7.45,0.51
2015-02-10,1103,224186,3062985,13.7,13.7,13.6,13.7,0.0,134,7.45,0.51
2015-02-11,1103,123201,1678863,13.65,13.65,13.6,13.65,-0.05,88,7.42,0.51
2015-02-12,1103,84998,1160363,13.65,13.7,13.6,13.7,0.05,59,7.45,0.51
2015-02-13,1103,114645,1566848,13.7,13.7,13.65,13.7,0.0,40,7.45,0.51
2015-02-24,1103,186063,2542289,13.7,13.7,13.6,13.7,0.0,113,7.45,0.51
2015-02-25,1103,186981,2550319,13.65,13.7,13.6,13.65,-0.05,91,7.42,0.51
2015-02-26,1103,218267,2976122,13.7,13.7,13.6,13.6,-0.05,74,7.39,0.51
2015-03-02,1103,410473,5603939,13.65,13.7,13.65,13.65,0.05,82,7.42,0.51
2015-03-03,1103,158287,2160658,13.65,13.7,13.6,13.65,0.0,60,7.42,0.51
2015-03-04,1103,121088,1654690,13.7,13.7,13.65,13.65,0.0,63,7.42,0.51
2015-03-05,1103,312018,4270189,13.7,13.7,13.6,13.7,0.05,112,7.45,0.51
2015-03-06,1103,420544,5749729,13.7,13.7,13.6,13.7,0.0,112,7.45,0.51
2015-03-09,1103,101052,1383434,13.7,13.75,13.65,13.7,0.0,78,7.45,0.51
2015-03-10,1103,156075,2149006,13.75,13.85,13.75,13.75,0.05,88,7.47,0.52
2015-03-11,1103,242313,3306401,13.7,13.7,13.6,13.7,-0.05,166,7.45,0.51
2015-03-12,1103,248209,3393451,13.7,13.75,13.6,13.75,0.05,99,7.47,0.52
2015-03-13,1103,183062,2502679,13.7,13.75,13.65,13.75,0.0,90,7.47,0.52
2015-03-16,1103,79777,1092130,13.7,13.7,13.65,13.7,-0.05,56,7.45,0.51
2015-03-17,1103,238622,3267010,13.7,13.75,13.65,13.7,0.0,88,7.45,0.51
2015-03-18,1103,138982,1904395,13.75,13.75,13.65,13.7,0.0,72,7.45,0.51
2015-03-19,1103,215299,2949561,13.75,13.75,13.65,13.75,0.05,120,7.47,0.52
2015-03-20,1103,118113,1619076,13.75,13.75,13.65,13.75,0.0,79,7.47,0.52
2015-03-23,1103,272448,3723739,13.75,13.75,13.65,13.7,-0.05,120,7.45,0.51
2015-03-24,1103,275744,3767246,13.7,13.75,13.65,13.7,0.0,102,7.45,0.51
2015-03-25,1103,229080,3139119,13.7,13.75,13.7,13.7,0.0,85,7.45,0.51
2015-03-26,1103,394756,5433920,13.75,13.85,13.7,13.85,0.15,155,7.53,0.52
2015-03-27,1103,303087,4188230,13.85,13.85,13.75,13.85,0.0,139,7.53,0.52
2015-03-30,1103,242848,3368164,13.85,13.95,13.85,13.85,0.0,186,7.53,0.52
2015-03-31,1103,388400,5366614,13.85,13.85,13.8,13.8,-0.05,230,460.0,0.51
2015-04-01,1103,600847,8225665,13.8,13.8,13.65,13.7,-0.1,204,456.67,0.51
2015-04-02,1103,225110,3081135,13.7,13.75,13.65,13.75,0.05,188,458.33,0.51
2015-04-07,1103,256798,3512440,13.8,13.8,13.65,13.7,-0.05,241,456.67,0.51
2015-04-08,1103,195000,2666909,13.7,13.75,13.65,13.7,0.0,145,456.67,0.51
2015-04-09,1103,306373,4210116,13.7,13.75,13.7,13.75,0.05,127,458.33,0.51
2015-04-10,1103,242012,3346832,13.75,14.0,13.7,13.9,0.15,150,463.33,0.52
2015-04-13,1103,219684,3052423,13.95,13.95,13.85,13.95,0.05,268,465.0,0.52
2015-04-14,1103,192314,2677505,13.8,13.95,13.8,13.95,0.0,155,465.0,0.52
2015-04-15,1103,471359,6553959,13.95,14.0,13.85,13.95,0.0,259,465.0,0.52
2015-04-16,1103,3799980,55096951,13.95,14.75,13.85,14.5,0.55,1278,483.33,0.54
2015-04-17,1103,1077893,15444167,14.5,14.5,14.2,14.35,-0.15,319,478.33,0.53
2015-04-20,1103,486179,6911878,14.3,14.35,14.15,14.25,-0.1,265,475.0,0.53
2015-04-21,1103,689572,9703708,14.2,14.2,14.0,14.1,-0.15,231,470.0,0.52
2015-04-22,1103,467601,6523995,14.1,14.1,13.9,13.95,-0.15,156,465.0,0.52
2015-04-23,1103,662256,9304834,13.95,14.15,13.95,14.1,0.15,252,470.0,0.52
2015-04-24,1103,589549,8365033,14.1,14.25,14.1,14.2,0.1,334,473.33,0.53
2015-04-27,1103,763200,10835770,14.2,14.3,14.05,14.25,0.05,355,475.0,0.53
2015-04-28,1103,671880,9484170,14.25,14.25,14.05,14.05,-0.2,298,468.33,0.52
2015-04-29,1103,704843,9932248,14.05,14.25,14.0,14.05,0.0,376,468.33,0.52
2015-04-30,1103,620618,8834840,14.15,14.3,14.15,14.2,0.15,327,473.33,0.53
2015-05-04,1103,205153,2909700,14.2,14.25,14.1,14.2,0.0,84,473.33,0.53
2015-05-05,1103,443352,6236178,14.15,14.15,14.0,14.05,-0.15,156,468.33,0.52
2015-05-06,1103,312562,4426098,14.1,14.25,14.0,14.25,0.2,190,475.0,0.53
2015-05-07,1103,411057,5848152,14.3,14.3,14.15,14.2,-0.05,195,473.33,0.53
2015-05-08,1103,349753,4960466,14.2,14.25,14.15,14.2,0.0,146,473.33,0.53
2015-05-11,1103,625865,8819361,14.15,14.25,14.0,14.1,-0.1,234,470.0,0.52
2015-05-12,1103,266223,3746572,14.05,14.15,14.05,14.05,-0.05,149,468.33,0.52
2015-05-13,1103,115038,1617132,14.1,14.1,14.05,14.1,0.05,53,470.0,0.54
2015-05-14,1103,343608,4776894,14.0,14.0,13.8,13.9,-0.2,88,0.0,0.54
2015-05-15,1103,392866,5440734,13.9,13.9,13.8,13.85,-0.05,84,0.0,0.53
2015-05-18,1103,221460,3074019,13.85,13.95,13.8,13.9,0.05,154,0.0,0.54
2015-05-19,1103,194696,2702950,13.95,13.95,13.85,13.95,0.05,154,0.0,0.54
2015-05-20,1103,347195,4810749,13.9,13.9,13.85,13.85,-0.1,136,0.0,0.53
2015-05-21,1103,316311,4353822,13.8,13.8,13.75,13.75,-0.1,137,0.0,0.53
2015-05-22,1103,193043,2656784,13.9,13.9,13.75,13.75,0.0,115,0.0,0.53
2015-05-25,1103,175874,2411565,13.75,13.75,13.65,13.75,0.0,129,0.0,0.53
2015-05-26,1103,269724,3686594,13.75,13.75,13.65,13.7,-0.05,115,0.0,0.53
2015-05-27,1103,135429,1849049,13.65,13.7,13.6,13.7,0.0,71,0.0,0.53
2015-05-28,1103,183828,2511109,13.7,13.75,13.65,13.65,-0.05,82,0.0,0.53
2015-05-29,1103,536230,7253889,13.7,13.7,13.45,13.45,-0.2,151,0.0,0.52
2015-06-01,1103,219379,2963495,13.55,13.6,13.45,13.55,0.1,77,0.0,0.52
2015-06-02,1103,239811,3232244,13.5,13.55,13.45,13.5,-0.05,80,0.0,0.52
2015-06-03,1103,241352,3229427,13.45,13.55,13.3,13.4,-0.1,149,0.0,0.52
2015-06-04,1103,503840,6683786,13.4,13.45,13.15,13.15,-0.25,300,0.0,0.51
2015-06-05,1103,677193,8828047,13.2,13.25,12.9,12.95,-0.2,286,0.0,0.5
2015-06-08,1103,467128,5936179,12.9,12.95,12.6,12.75,-0.2,216,0.0,0.49
2015-06-09,1103,281577,3540047,12.65,12.75,12.45,12.55,-0.2,155,0.0,0.48
2015-06-10,1103,306814,3821690,12.5,12.55,12.4,12.45,-0.1,166,0.0,0.48
2015-06-11,1103,627837,7690566,12.5,12.5,12.1,12.15,-0.3,238,0.0,0.47
2015-06-12,1103,217623,2633716,12.05,12.2,12.05,12.15,0.0,148,0.0,0.47
2015-06-15,1103,153110,1888151,12.2,12.4,12.2,12.4,0.25,98,0.0,0.48
2015-06-16,1103,204125,2496436,12.4,12.45,12.1,12.2,-0.2,89,0.0,0.47
2015-06-17,1103,464167,5649885,12.2,12.3,12.1,12.2,0.0,397,0.0,0.47
2015-06-18,1103,414072,5079637,12.2,12.55,12.15,12.4,0.2,241,0.0,0.48
2015-06-22,1103,213740,2639888,12.4,12.5,12.3,12.4,0.0,90,0.0,0.48
2015-06-23,1103,377696,4660322,12.55,12.55,12.25,12.3,-0.1,142,0.0,0.47
2015-06-24,1103,180972,2219901,12.4,12.4,12.2,12.35,0.05,121,0.0,0.48
2015-06-25,1103,101282,1245096,12.25,12.4,12.25,12.35,0.0,52,0.0,0.48
2015-06-26,1103,177991,2178738,12.25,12.35,12.2,12.2,-0.15,75,0.0,0.47
2015-06-29,1103,170000,2054050,12.2,12.2,12.0,12.1,-0.1,113,0.0,0.47
2015-06-30,1103,133150,1603750,12.0,12.15,12.0,12.05,-0.05,72,0.0,0.46
2015-07-01,1103,93458,1134038,12.05,12.2,12.05,12.15,0.1,60,0.0,0.47
2015-07-02,1103,257642,3112764,12.15,12.15,12.05,12.15,0.0,145,0.0,0.47
2015-07-03,1103,244313,2939784,12.0,12.15,12.0,12.15,0.0,174,0.0,0.47
2015-07-06,1103,182000,2190949,12.0,12.1,12.0,12.1,-0.05,73,0.0,0.47
2015-07-07,1103,155960,1885014,12.1,12.1,12.05,12.1,0.0,79,0.0,0.47
2015-07-08,1103,278262,3332713,12.1,12.1,11.85,12.0,-0.1,145,0.0,0.46
2015-07-09,1103,219637,2620526,11.95,12.0,11.8,12.0,0.0,95,0.0,0.46
2015-07-13,1103,56041,670092,11.9,12.0,11.9,11.95,-0.05,33,0.0,0.46
2015-07-14,1103,219095,2619979,12.0,12.1,11.9,11.95,0.0,120,0.0,0.46
2015-07-15,1103,179056,2153314,12.25,12.25,11.85,11.95,0.0,111,0.0,0.46
2015-07-16,1103,77226,920275,11.95,12.0,11.85,11.9,-0.05,42,0.0,0.46
2015-07-17,1103,179545,2127778,11.9,11.95,11.8,11.8,-0.1,88,0.0,0.46
2015-07-20,1103,264347,3092054,11.8,11.85,11.6,11.6,-0.2,128,0.0,0.45
2015-07-21,1103,137871,1599306,11.6,11.65,11.55,11.6,0.0,48,0.0,0.45
2015-07-22,1103,168206,1936053,11.6,11.65,11.45,11.5,-0.1,82,0.0,0.44
2015-07-23,1103,1137876,12680371,11.5,11.5,10.95,11.15,-0.35,300,0.0,0.43
2015-07-24,1103,552057,6031669,11.15,11.15,10.8,10.95,-0.2,162,0.0,0.42
2015-07-27,1103,187788,2036128,10.95,10.95,10.75,10.75,-0.2,93,0.0,0.41
2015-07-28,1103,287688,3102845,10.75,10.85,10.7,10.8,0.05,137,0.0,0.42
2015-07-29,1103,162106,1743382,10.8,10.8,10.7,10.8,0.0,65,0.0,0.42
2015-07-30,1103,223995,2426292,10.8,10.9,10.8,10.8,0.0,86,0.0,0.42
2015-07-31,1103,196380,2110365,10.8,10.85,10.7,10.8,0.0,69,0.0,0.42
2015-08-03,1103,266920,2830507,10.7,10.7,10.5,10.6,-0.2,151,0.0,0.41
2015-08-04,1103,143004,1507339,10.6,10.6,10.45,10.6,0.0,84,0.0,0.41
2015-08-05,1103,399005,4208150,10.6,10.65,10.45,10.65,0.05,115,0.0,0.41
2015-08-06,1103,52567,557957,10.65,10.65,10.6,10.65,0.0,37,0.0,0.41
2015-08-07,1103,24952,264041,10.5,10.65,10.5,10.6,-0.05,17,0.0,0.41
2015-08-10,1103,121021,1288373,10.55,10.7,10.55,10.7,0.1,55,0.0,0.41
2015-08-11,1103,279002,2995320,10.7,10.85,10.65,10.75,0.05,163,0.0,0.41
2015-08-12,1103,150184,1596147,10.7,10.7,10.55,10.7,-0.05,55,0.0,0.41
2015-08-13,1103,81721,866040,10.7,10.7,10.55,10.65,-0.05,39,0.0,0.45
2015-08-14,1103,133472,1405824,10.55,10.6,10.5,10.6,-0.05,45,0.0,0.44
2015-08-17,1103,74561,784589,10.6,10.6,10.5,10.55,-0.05,38,0.0,0.44
2015-08-18,1103,182625,1909278,10.55,10.55,10.4,10.4,-0.15,79,0.0,0.44
2015-08-19,1103,618229,6221683,10.4,10.4,9.86,9.86,-0.54,295,0.0,0.41
2015-08-20,1103,288562,2866529,9.95,10.0,9.86,9.94,0.08,144,0.0,0.42
2015-08-21,1103,312268,3038580,9.88,9.89,9.52,9.57,-0.37,182,0.0,0.4
2015-08-24,1103,969541,8615017,9.37,9.37,8.66,8.83,-0.74,475,0.0,0.37
2015-08-25,1103,900562,7472894,7.97,8.79,7.97,8.71,-0.12,279,0.0,0.37
2015-08-26,1103,187596,1618551,8.32,8.89,8.32,8.82,0.11,105,0.0,0.37
2015-08-27,1103,435636,3875390,8.82,8.98,8.75,8.89,0.07,207,0.0,0.37
2015-08-28,1103,800921,7541407,8.95,9.77,8.95,9.65,0.76,280,0.0,0.4
2015-08-31,1103,644419,6306154,9.79,9.89,9.7,9.73,0.08,219,0.0,0.41
2015-09-01,1103,869128,8673145,9.7,10.45,9.7,10.45,0.72,265,0.0,0.44
2015-09-02,1103,421015,4288152,10.1,10.25,10.1,10.2,-0.25,165,0.0,0.43
2015-09-03,1103,170121,1732933,10.2,10.3,10.1,10.3,0.1,85,0.0,0.43
2015-09-04,1103,115035,1171349,10.3,10.35,10.1,10.1,-0.2,69,0.0,0.42
2015-09-07,1103,139271,1413334,10.1,10.25,10.1,10.2,0.1,61,0.0,0.43
2015-09-08,1103,95257,978230,10.2,10.3,10.2,10.25,0.05,65,0.0,0.43
2015-09-09,1103,576994,6014732,10.3,10.65,10.3,10.4,0.15,216,0.0,0.44
2015-09-10,1103,312260,3153762,10.1,10.2,10.05,10.1,0.0,128,0.0,0.42
2015-09-11,1103,151694,1535657,10.1,10.2,10.1,10.15,0.05,113,0.0,0.43
2015-09-14,1103,289038,2920932,10.15,10.25,10.0,10.15,0.0,115,0.0,0.43
2015-09-15,1103,116017,1173118,10.05,10.15,10.05,10.05,-0.1,69,0.0,0.42
2015-09-16,1103,81206,819635,10.1,10.15,10.05,10.1,0.05,47,0.0,0.42
2015-09-17,1103,246602,2507377,10.15,10.25,10.1,10.15,0.05,110,0.0,0.43
2015-09-18,1103,111591,1139156,10.15,10.25,10.15,10.25,0.1,55,0.0,0.43
2015-09-21,1103,174438,1760393,10.2,10.2,10.05,10.15,-0.1,96,0.0,0.43
2015-09-22,1103,119179,1208956,10.15,10.15,10.1,10.15,0.0,44,0.0,0.43
2015-09-23,1103,285311,2856187,10.15,10.15,9.88,10.05,-0.1,109,0.0,0.42
2015-09-24,1103,245654,2452431,10.05,10.05,9.9,9.99,-0.06,81,0.0,0.42
2015-09-25,1103,99788,997812,10.05,10.05,9.98,10.0,0.01,60,0.0,0.42
2015-09-30,1103,71256,713860,10.0,10.05,10.0,10.05,0.05,34,0.0,0.42
2015-10-01,1103,96086,970468,10.05,10.15,10.05,10.15,0.1,32,0.0,0.43
2015-10-02,1103,127450,1289392,10.0,10.15,10.0,10.15,0.0,38,0.0,0.43
2015-10-05,1103,113560,1159617,10.15,10.25,10.15,10.25,0.1,56,0.0,0.43
2015-10-06,1103,148339,1522420,10.3,10.35,10.25,10.3,0.05,59,0.0,0.43
2015-10-07,1103,213891,2196836,10.3,10.3,10.2,10.3,0.0,71,0.0,0.43
2015-10-08,1103,110653,1138259,10.3,10.3,10.25,10.3,0.0,55,0.0,0.43
2015-10-12,1103,360077,3768395,10.35,10.55,10.3,10.5,0.2,140,0.0,0.44
2015-10-13,1103,214412,2281565,10.4,10.75,10.4,10.65,0.15,105,0.0,0.45
2015-10-14,1103,143192,1526890,10.7,10.7,10.6,10.7,0.05,58,0.0,0.45
2015-10-15,1103,222391,2393931,10.75,10.85,10.75,10.8,0.1,83,0.0,0.45
2015-10-16,1103,235052,2543360,10.85,10.9,10.75,10.8,0.0,100,0.0,0.45
2015-10-19,1103,113259,1218264,10.8,10.8,10.75,10.8,0.0,54,0.0,0.45
2015-10-20,1103,118079,1275652,10.8,10.85,10.75,10.85,0.05,58,0.0,0.45
2015-10-21,1103,186558,2018595,10.8,10.85,10.75,10.75,-0.1,52,0.0,0.45
2015-10-22,1103,135718,1447414,10.7,10.75,10.6,10.75,0.0,53,0.0,0.45
2015-10-23,1103,227761,2427294,10.75,10.8,10.6,10.65,-0.1,78,0.0,0.45
2015-10-26,1103,73016,782362,10.65,10.8,10.65,10.8,0.15,56,0.0,0.45
2015-10-27,1103,75176,807123,10.8,10.8,10.7,10.75,-0.05,49,0.0,0.45
2015-10-28,1103,164735,1777473,10.8,10.85,10.7,10.75,0.0,94,0.0,0.45
2015-10-29,1103,112442,1209072,10.75,10.8,10.7,10.75,0.0,69,0.0,0.45
2015-10-30,1103,274986,2956298,10.7,10.85,10.7,10.8,0.05,86,0.0,0.45
2015-11-02,1103,138646,1490708,10.8,10.85,10.7,10.85,0.05,75,0.0,0.45
2015-11-03,1103,209906,2262532,10.85,10.9,10.7,10.85,0.0,100,0.0,0.45
2015-11-04,1103,545815,5906251,10.75,10.95,10.7,10.8,-0.05,229,0.0,0.45
2015-11-05,1103,513152,5505971,10.8,10.85,10.65,10.8,0.0,148,0.0,0.45
2015-11-06,1103,212188,2271658,10.7,10.8,10.65,10.7,-0.1,95,0.0,0.45
2015-11-09,1103,156931,1672010,10.7,10.75,10.6,10.65,-0.05,80,0.0,0.45
2015-11-10,1103,197440,2084367,10.6,10.6,10.5,10.55,-0.1,92,0.0,0.44
2015-11-11,1103,148073,1543499,10.45,10.55,10.35,10.35,-0.2,118,0.0,0.43
2015-11-12,1103,83904,866560,10.35,10.4,10.25,10.4,0.05,52,0.0,0.54
2015-11-13,1103,205142,2081375,10.2,10.3,10.05,10.1,-0.3,124,0.0,0.53
2015-11-16,1103,205092,2064170,10.1,10.2,10.0,10.1,0.0,99,0.0,0.53
2015-11-17,1103,111522,1128920,10.1,10.2,10.1,10.15,0.05,58,0.0,0.53
2015-11-18,1103,203120,2037210,10.15,10.15,9.95,10.05,-0.1,109,0.0,0.52
2015-11-19,1103,284442,2839261,10.05,10.05,9.9,10.05,0.0,165,0.0,0.52
2015-11-20,1103,70905,707588,9.93,10.05,9.93,9.97,-0.08,49,0.0,0.52
2015-11-23,1103,27785,276881,10.0,10.0,9.93,10.0,0.03,39,0.0,0.52
2015-11-24,1103,153410,1521069,10.0,10.0,9.85,9.9,-0.1,93,0.0,0.52
2015-11-25,1103,126333,1251002,9.9,9.97,9.87,9.93,0.03,92,0.0,0.52
2015-11-26,1103,62104,617886,9.93,9.98,9.93,9.94,0.01,53,0.0,0.52
2015-11-27,1103,32109,318303,9.91,9.94,9.9,9.94,0.0,33,0.0,0.52
2015-11-30,1103,126168,1239716,9.86,9.88,9.75,9.88,-0.06,80,0.0,0.51
2015-12-01,1103,52032,512804,9.88,9.9,9.83,9.9,0.02,55,0.0,0.52
2015-12-02,1103,234922,2317427,9.89,9.9,9.83,9.86,-0.04,135,0.0,0.51
2015-12-03,1103,59687,587117,9.82,9.86,9.82,9.84,-0.02,49,0.0,0.51
2015-12-04,1103,313992,3084626,9.84,9.88,9.78,9.83,-0.01,102,0.0,0.51
2015-12-07,1103,53022,521611,9.83,9.87,9.8,9.87,0.04,55,0.0,0.51
2015-12-08,1103,47280,463833,9.8,9.86,9.8,9.85,-0.02,45,0.0,0.51
2015-12-09,1103,120998,1180426,9.85,9.85,9.68,9.76,-0.09,64,0.0,0.51
2015-12-10,1103,149823,1443416,9.75,9.75,9.61,9.62,-0.14,66,0.0,0.5
2015-12-11,1103,98520,944497,9.62,9.63,9.54,9.6,-0.02,49,0.0,0.5
2015-12-14,1103,133315,1270482,9.58,9.58,9.49,9.58,-0.02,44,0.0,0.5
2015-12-15,1103,25496,243685,9.58,9.59,9.53,9.58,0.0,17,0.0,0.5
2015-12-16,1103,77569,742822,9.59,9.6,9.53,9.6,0.02,43,0.0,0.5
2015-12-17,1103,136025,1305564,9.6,9.64,9.55,9.64,0.04,65,0.0,0.5
2015-12-18,1103,115313,1078235,9.75,9.75,9.27,9.27,-0.37,66,0.0,0.48
2015-12-21,1103,126365,1187804,9.3,9.54,9.3,9.5,0.23,106,0.0,0.49
2015-12-22,1103,62790,594278,9.5,9.5,9.42,9.49,-0.01,43,0.0,0.49
2015-12-23,1103,124107,1190414,9.49,9.69,9.49,9.65,0.16,51,0.0,0.5
2015-12-24,1103,80940,779389,9.56,9.68,9.56,9.65,0.0,56,0.0,0.5
2015-12-25,1103,116795,1120408,9.55,9.65,9.55,9.6,-0.05,54,0.0,0.5
2015-12-28,1103,700598,6665866,9.5,9.58,9.5,9.55,-0.05,95,0.0,0.5
2015-12-29,1103,80022,760362,9.55,9.55,9.48,9.49,-0.06,46,0.0,0.49
2015-12-30,1103,127787,1214342,9.48,9.55,9.47,9.55,0.06,66,0.0,0.5
2015-12-31,1103,10956,104249,9.55,9.55,9.48,9.52,-0.03,18,0.0,0.5
2016-01-04,1103,133044,1254896,9.54,9.54,9.39,9.4,-0.12,68,0.0,0.49
2016-01-05,1103,61515,574471,9.3,9.38,9.3,9.35,-0.05,42,0.0,0.49
2016-01-06,1103,85624,795113,9.33,9.35,9.26,9.27,-0.08,49,0.0,0.48
2016-01-07,1103,190261,1749739,9.23,9.26,9.12,9.26,-0.01,145,0.0,0.48
2016-01-08,1103,80503,743446,9.26,9.26,9.21,9.23,-0.03,39,0.0,0.48
2016-01-11,1103,167444,1518746,9.21,9.21,9.0,9.1,-0.13,85,0.0,0.47
2016-01-12,1103,137130,1236141,9.02,9.07,8.99,9.04,-0.06,66,0.0,0.47
2016-01-13,1103,146359,1318411,9.04,9.05,8.97,9.04,0.0,105,0.0,0.47
2016-01-14,1103,528176,4779543,9.05,9.06,9.0,9.06,0.02,83,0.0,0.47
2016-01-15,1103,97810,884700,9.1,9.1,8.98,9.07,0.01,51,0.0,0.47
2016-01-18,1103,69097,621224,8.92,9.03,8.92,9.0,-0.07,51,0.0,0.47
2016-01-19,1103,199125,1784360,9.0,9.01,8.93,8.97,-0.03,50,0.0,0.47
2016-01-20,1103,205587,1836160,9.0,9.0,8.88,8.93,-0.04,85,0.0,0.46
2016-01-21,1103,112607,1000535,8.91,8.92,8.85,8.86,-0.07,50,0.0,0.46
2016-01-22,1103,130537,1156258,8.85,8.94,8.81,8.89,0.03,88,0.0,0.46
2016-01-25,1103,208821,1869324,8.86,9.08,8.86,9.06,0.17,102,0.0,0.47
2016-01-26,1103,156541,1396597,9.04,9.05,8.9,8.98,-0.08,91,0.0,0.47
2016-01-27,1103,155279,1383452,8.98,8.98,8.88,8.97,-0.01,90,0.0,0.47
2016-01-28,1103,123046,1102887,8.93,9.0,8.93,8.99,0.02,61,0.0,0.47
2016-01-29,1103,188538,1690662,9.0,9.03,8.9,9.03,0.04,80,0.0,0.47
2016-01-30,1103,65153,589328,9.03,9.06,9.03,9.05,0.02,21,0.0,0.47
2016-02-01,1103,158267,1439295,9.05,9.24,9.01,9.15,0.1,73,0.0,0.48
2016-02-02,1103,1701300,15565730,9.15,9.24,9.04,9.2,0.05,58,0.0,0.48
2016-02-03,1103,99320,902890,9.06,9.15,9.05,9.15,-0.05,44,0.0,0.48
2016-02-15,1103,97767,893753,9.21,9.21,9.12,9.2,0.05,59,0.0,0.48
2016-02-16,1103,152113,1407515,9.24,9.29,9.21,9.26,0.06,76,0.0,0.48
2016-02-17,1103,114753,1053923,9.26,9.26,9.13,9.23,-0.03,67,0.0,0.48
2016-02-18,1103,184285,1704018,9.24,9.34,9.22,9.28,0.05,75,0.0,0.48
2016-02-19,1103,184017,1703063,9.28,9.31,9.22,9.25,-0.03,87,0.0,0.48
2016-02-22,1103,106833,989070,9.25,9.36,9.17,9.25,0.0,64,0.0,0.48
2016-02-23,1103,313249,2897416,9.27,9.3,9.21,9.21,-0.04,61,0.0,0.48
2016-02-24,1103,128875,1187525,9.3,9.3,9.2,9.2,-0.01,69,0.0,0.48
2016-02-25,1103,126823,1167218,9.27,9.27,9.18,9.26,0.06,72,0.0,0.48
2016-02-26,1103,242533,2246550,9.2,9.35,9.2,9.33,0.07,113,0.0,0.49
2016-03-01,1103,315547,2929881,9.32,9.35,9.22,9.33,0.0,137,0.0,0.49
2016-03-02,1103,438541,4100491,9.35,9.39,9.3,9.37,0.04,120,0.0,0.49
2016-03-03,1103,496437,4686298,9.37,9.5,9.37,9.48,0.11,135,0.0,0.49
2016-03-04,1103,188561,1791918,9.55,9.55,9.44,9.5,0.02,94,0.0,0.49
2016-03-07,1103,441183,4224797,9.5,9.68,9.5,9.67,0.17,182,0.0,0.5
2016-03-08,1103,483983,4686536,9.67,9.75,9.62,9.72,0.05,160,0.0,0.51
2016-03-09,1103,311076,3008923,9.72,9.78,9.6,9.7,-0.02,160,0.0,0.5
2016-03-10,1103,348815,3380739,9.7,9.73,9.64,9.69,-0.01,116,0.0,0.5
2016-03-11,1103,150509,1455546,9.61,9.78,9.61,9.71,0.02,88,0.0,0.51
2016-03-14,1103,362847,3462379,9.0,9.76,9.0,9.71,0.0,164,0.0,0.51
2016-03-15,1103,318885,3057608,9.6,9.65,9.5,9.55,-0.16,122,0.0,0.5
2016-03-16,1103,127703,1218092,9.53,9.61,9.53,9.53,-0.02,53,0.0,0.5
2016-03-17,1103,100822,962704,9.53,9.58,9.53,9.53,0.0,60,0.0,0.5
2016-03-18,1103,647197,6034578,9.54,9.58,9.2,9.2,-0.33,247,0.0,0.48
2016-03-21,1103,425420,4028239,9.37,9.55,9.35,9.53,0.33,152,0.0,0.5
2016-03-22,1103,161521,1550930,9.6,9.64,9.56,9.58,0.05,82,0.0,0.5
2016-03-23,1103,102320,980891,9.64,9.64,9.51,9.57,-0.01,62,0.0,0.5
2016-03-24,1103,146517,1399762,9.51,9.57,9.47,9.52,-0.05,51,0.0,0.5
2016-03-25,1103,104437,996291,9.51,9.58,9.51,9.55,0.03,32,0.0,0.5
2016-03-28,1103,189186,1809544,9.56,9.6,9.51,9.54,-0.01,59,0.0,0.5
2016-03-29,1103,69473,656937,9.54,9.54,9.41,9.45,-0.09,49,0.0,0.49
2016-03-30,1103,86060,817473,9.49,9.58,9.45,9.46,0.01,38,0.0,0.49
2016-03-31,1103,272637,2577808,9.5,9.54,9.4,9.44,-0.02,128,27.76,0.49
2016-04-01,1103,115014,1082346,9.45,9.45,9.38,9.43,-0.01,66,27.74,0.49
2016-04-06,1103,178905,1684655,9.43,9.5,9.36,9.46,0.03,168,27.82,0.49
2016-04-07,1103,88867,835706,9.46,9.46,9.36,9.42,-0.04,487,27.71,0.49
2016-04-08,1103,18374,172582,9.42,9.42,9.38,9.41,-0.01,283,27.68,0.49
2016-04-11,1103,187309,1761596,9.42,9.44,9.36,9.44,0.03,357,27.76,0.49
2016-04-12,1103,129908,1218592,9.44,9.44,9.35,9.41,-0.03,375,27.68,0.49
2016-04-13,1103,417381,3934184,9.41,9.47,9.34,9.46,0.05,335,27.82,0.49
2016-04-14,1103,170453,1614789,9.45,9.5,9.42,9.49,0.03,162,27.91,0.49
2016-04-15,1103,235952,2234234,9.49,9.49,9.43,9.45,-0.04,211,27.79,0.49
2016-04-18,1103,452600,4256751,9.45,9.48,9.34,9.4,-0.05,362,27.65,0.49
2016-04-19,1103,371158,3464527,9.39,9.41,9.32,9.33,-0.07,267,27.44,0.49
2016-04-20,1103,377374,3516211,9.35,9.41,9.27,9.28,-0.05,258,27.29,0.48
2016-04-21,1103,123749,1149670,9.28,9.31,9.26,9.26,-0.02,201,27.24,0.48
2016-04-22,1103,135760,1257729,9.26,9.3,9.23,9.25,-0.01,161,27.21,0.48
2016-04-25,1103,142865,1323131,9.32,9.32,9.23,9.26,0.01,300,27.24,0.48
2016-04-26,1103,156806,1468695,9.26,9.42,9.26,9.42,0.16,294,27.71,0.49
2016-04-27,1103,178434,1659527,9.3,9.33,9.29,9.3,-0.12,117,27.35,0.48
2016-04-28,1103,133965,1237635,9.3,9.3,9.2,9.24,-0.06,110,27.18,0.48
