date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,PER,PBR,year,equity,mkPrice
2009-02-02,1101,30186477,703965954,22.4,23.9,22.4,23.9,1.55,5679,13.35,1.12,2009,329,7863.099999999999
2009-02-03,1101,48682919,1228424508,24.35,25.55,24.35,25.55,1.65,13783,14.27,1.2,2009,329,8405.95
2009-02-04,1101,36462211,949012446,26.3,26.4,25.65,26.3,0.75,10400,14.69,1.24,2009,329,8652.7
2009-02-05,1101,25363415,661638690,26.2,26.5,25.6,26.0,-0.3,7097,14.53,1.22,2009,329,8554.0
2009-02-06,1101,28730816,766519832,26.5,27.0,26.2,26.9,0.9,8133,15.03,1.26,2009,329,8850.1
2009-02-09,1101,20606342,558111945,27.4,27.9,26.2,26.2,-0.7,6118,14.64,1.23,2009,329,8619.8
2009-02-10,1101,14480912,381554024,26.0,26.7,26.0,26.45,0.25,4107,14.78,1.24,2009,329,8702.05
2009-02-11,1101,19574234,519368168,25.8,27.1,25.75,27.0,0.55,5982,15.08,1.27,2009,329,8883.0
2009-02-12,1101,17337427,458811459,27.4,27.4,25.8,26.05,-0.95,6354,14.55,1.22,2009,329,8570.45
2009-02-13,1101,20439091,549407546,25.7,27.4,25.7,27.3,1.25,6722,15.25,1.28,2009,329,8981.7
2009-02-16,1101,14181681,387823704,27.2,27.75,26.8,27.35,0.05,4571,15.28,1.28,2009,329,8998.15
2009-02-17,1101,21007459,565263093,27.35,27.75,26.45,26.7,-0.65,5689,14.92,1.25,2009,329,8784.3
2009-02-18,1101,26047018,693807516,26.6,27.05,26.35,26.4,-0.3,6316,14.75,1.24,2009,329,8685.6
2009-02-19,1101,17938888,473373275,26.4,26.9,25.7,26.9,0.5,6017,15.03,1.26,2009,329,8850.1
2009-02-20,1101,22252157,579259389,26.05,26.45,25.7,25.7,-1.2,5908,14.36,1.21,2009,329,8455.3
2009-02-23,1101,14416645,376784569,25.75,26.4,25.6,26.4,0.7,4132,14.75,1.24,2009,329,8685.6
2009-02-24,1101,9825606,255613907,26.0,26.2,25.8,26.1,-0.3,2922,14.58,1.23,2009,329,8586.9
2009-02-25,1101,16301532,434024081,26.25,27.0,26.2,26.2,0.1,5134,14.64,1.23,2009,329,8619.8
2009-02-26,1101,11477405,300909858,26.9,26.9,26.05,26.35,0.15,3183,14.72,1.24,2009,329,8669.15
2009-02-27,1101,11990939,312939443,26.05,26.3,25.85,26.2,-0.15,3153,14.64,1.23,2009,329,8619.8
2009-03-02,1101,24429988,618290050,25.95,26.0,24.55,25.0,-1.2,5921,13.97,1.17,2009,329,8225.0
2009-03-03,1101,16159570,404088907,24.7,25.4,24.55,25.3,0.3,4127,14.13,1.19,2009,329,8323.7
2009-03-04,1101,23010545,601461447,25.7,26.5,25.45,26.3,1.0,6349,14.69,1.24,2009,329,8652.7
2009-03-05,1101,35134543,962560159,27.0,27.8,27.0,27.4,1.1,9652,15.31,1.29,2009,329,9014.6
2009-03-06,1101,18254283,496284961,27.1,27.65,26.85,27.0,-0.4,5291,15.08,1.27,2009,329,8883.0
2009-03-09,1101,22691334,613762468,27.2,27.5,26.6,26.95,-0.05,6055,15.06,1.27,2009,329,8866.55
2009-03-10,1101,14279536,384344243,26.9,27.25,26.65,26.9,-0.05,4062,15.03,1.26,2009,329,8850.1
2009-03-11,1101,30185517,825486948,27.5,27.65,26.9,27.2,0.3,7471,15.2,1.28,2009,329,8948.8
2009-03-12,1101,14147139,385998103,27.2,27.65,26.8,26.9,-0.3,4155,15.03,1.26,2009,329,8850.1
2009-03-13,1101,30431085,835885708,27.3,27.95,27.0,27.7,0.8,7497,15.47,1.3,2009,329,9113.3
2009-03-16,1101,30906616,891564521,27.95,29.35,27.95,28.8,1.1,8438,16.09,1.35,2009,329,9475.2
2009-03-17,1101,26591481,769251652,29.1,29.4,28.55,28.7,-0.1,5686,16.03,1.35,2009,329,9442.3
2009-03-18,1101,17375938,494649078,29.0,29.0,28.2,28.3,-0.4,4582,15.81,1.33,2009,329,9310.7
2009-03-19,1101,14641080,417730690,28.6,29.05,28.0,28.0,-0.3,4362,15.64,1.32,2009,329,9212.0
2009-03-20,1101,13967798,388578820,28.1,28.45,27.25,27.55,-0.45,4098,15.39,1.29,2009,329,9063.95
2009-03-23,1101,14483833,407446632,27.85,28.5,27.75,28.5,0.95,3968,15.92,1.34,2009,329,9376.5
2009-03-24,1101,28829382,846287750,29.35,29.8,28.95,29.7,1.2,6780,16.59,1.4,2009,329,9771.3
2009-03-25,1101,17674806,522334945,29.6,29.95,29.0,29.8,0.1,5354,16.65,1.4,2009,329,9804.2
2009-03-26,1101,27402950,808937415,29.95,30.45,29.0,29.15,-0.65,6333,16.28,1.37,2009,329,9590.35
2009-03-27,1101,19770141,570225416,29.5,29.5,28.5,28.8,-0.35,6253,16.09,1.35,2009,329,9475.2
2009-03-30,1101,17426919,485793837,28.5,28.55,27.0,27.55,-1.25,5016,15.39,1.29,2009,329,9063.95
2009-03-31,1101,12995067,364305305,27.55,28.35,27.55,27.95,0.4,3941,15.61,1.31,2009,329,9195.55
2009-04-01,1101,24331420,706137523,28.45,29.6,28.2,29.4,1.45,6505,16.42,1.38,2009,329,9672.6
2009-04-02,1101,38801459,1167777144,30.1,30.5,29.45,30.25,0.85,9689,16.9,1.42,2009,329,9952.25
2009-04-03,1101,33296629,1036181791,30.95,31.6,30.55,31.05,0.8,9267,17.35,1.46,2009,329,10215.45
2009-04-06,1101,15724434,494922822,31.5,32.0,31.0,31.2,0.15,4333,17.43,1.47,2009,329,10264.8
2009-04-07,1101,13848302,424374499,30.4,31.0,30.4,30.7,-0.5,4202,17.15,1.44,2009,329,10100.3
2009-04-08,1101,23017523,703621626,30.7,31.15,30.05,30.1,-0.6,4927,16.82,1.41,2009,329,9902.9
2009-04-09,1101,29515753,933150693,31.0,32.2,30.55,32.1,2.0,6529,17.93,1.51,2009,329,10560.9
2009-04-10,1101,30599434,1021401169,32.8,34.0,32.55,33.95,1.85,7016,18.97,1.59,2009,329,11169.550000000001
2009-04-13,1101,17862178,615074666,34.15,35.2,33.7,34.4,0.45,4890,19.22,1.62,2009,329,11317.6
2009-04-14,1101,15738768,535833401,34.0,34.6,33.25,34.6,0.2,4403,19.33,1.63,2009,329,11383.4
2009-04-15,1101,15326696,525390018,34.5,34.5,34.0,34.5,-0.1,4412,19.27,1.62,2009,329,11350.5
2009-04-16,1101,15517965,547722056,35.5,35.95,34.6,35.5,1.0,4503,19.83,1.67,2009,329,11679.5
2009-04-17,1101,24523829,830257862,35.5,35.5,33.05,33.05,-2.45,7230,18.46,1.55,2009,329,10873.449999999999
2009-04-20,1101,20242337,645020495,32.6,33.0,31.0,32.25,-0.8,5388,18.02,1.51,2009,329,10610.25
2009-04-21,1101,18388906,594802277,31.5,33.6,31.5,33.55,1.3,4870,18.74,1.58,2009,329,11037.949999999999
2009-04-22,1101,16961496,570917714,33.35,34.35,33.05,34.0,0.45,4509,18.99,1.6,2009,329,11186.0
2009-04-23,1101,11402118,383001670,34.0,34.25,33.15,33.45,-0.55,3363,18.69,1.57,2009,329,11005.050000000001
2009-04-24,1101,20634805,685826538,33.45,34.15,32.05,32.75,-0.7,6541,18.3,1.54,2009,329,10774.75
2009-04-27,1101,19057646,608207685,32.85,33.3,30.5,31.8,-0.95,5286,17.77,1.49,2009,329,10462.2
2009-04-28,1101,21910633,674114385,32.0,32.4,29.7,29.9,-1.9,6744,16.7,1.4,2009,329,9837.1
2009-04-29,1101,30186373,898436488,30.0,30.45,29.0,29.55,-0.35,7459,16.51,1.31,2009,329,9721.95
2009-04-30,1101,30039585,946894759,31.6,31.6,30.8,31.6,2.05,3558,22.25,1.4,2009,329,10396.4
2009-05-04,1101,12691356,428967802,33.8,33.8,33.8,33.8,2.2,2113,23.8,1.5,2009,329,11120.199999999999
2009-05-05,1101,53667946,1911569233,36.15,36.15,34.3,36.0,2.2,12760,25.35,1.6,2009,329,11844.0
2009-05-06,1101,45712464,1634184267,36.1,36.5,35.0,36.5,0.5,11215,25.7,1.62,2009,329,12008.5
2009-05-07,1101,37631453,1315047878,35.5,35.7,34.0,34.7,-1.8,9934,24.44,1.54,2009,329,11416.300000000001
2009-05-08,1101,30161417,1036043278,34.25,35.45,33.6,34.25,-0.45,8710,24.12,1.52,2009,329,11268.25
2009-05-11,1101,19408467,677195674,34.25,35.25,33.8,35.1,0.85,6138,24.72,1.56,2009,329,11547.9
2009-05-12,1101,17785883,597916565,34.5,34.8,33.2,33.9,-1.2,5116,23.87,1.5,2009,329,11153.1
2009-05-13,1101,26608246,883557518,33.5,34.1,32.9,33.0,-0.9,8224,23.24,1.46,2009,329,10857.0
2009-05-14,1101,24939291,791992182,32.45,32.45,31.5,31.6,-1.4,8427,22.25,1.4,2009,329,10396.4
2009-05-15,1101,22696068,737694020,32.2,32.85,32.0,32.55,0.95,6698,22.92,1.44,2009,329,10708.949999999999
2009-05-18,1101,25039233,834986822,32.8,34.0,32.65,34.0,1.45,7343,23.94,1.51,2009,329,11186.0
2009-05-19,1101,19502517,667682505,35.0,35.05,33.25,33.25,-0.75,6004,23.42,1.48,2009,329,10939.25
2009-05-20,1101,23220932,760116698,33.35,33.6,32.3,32.85,-0.4,6711,23.13,1.46,2009,329,10807.65
2009-05-21,1101,16746762,548100846,32.1,33.25,32.05,33.25,0.4,5652,23.42,1.48,2009,329,10939.25
2009-05-22,1101,14996356,495486580,32.8,33.5,32.5,32.9,-0.35,5386,23.17,1.46,2009,329,10824.1
2009-05-25,1101,17468678,581653717,33.8,33.8,32.9,33.2,0.3,4475,23.38,1.47,2009,329,10922.800000000001
2009-05-26,1101,20664149,685424830,33.5,33.9,32.3,32.7,-0.5,6090,23.03,1.45,2009,329,10758.300000000001
2009-05-27,1101,26653620,902044778,33.4,34.3,33.0,34.0,1.3,7475,23.94,1.51,2009,329,11186.0
2009-06-01,1101,24218666,833844273,34.7,34.95,34.05,34.5,0.5,5929,24.3,1.53,2009,329,11350.5
2009-06-02,1101,18675324,639169066,34.8,34.9,33.6,34.0,-0.5,5451,23.94,1.51,2009,329,11186.0
2009-06-03,1101,33231008,1088603031,33.9,33.9,32.5,32.6,-1.4,9149,22.96,1.45,2009,329,10725.4
2009-06-04,1101,23589309,758174938,32.7,33.0,31.6,32.0,-0.6,6828,22.54,1.42,2009,329,10528.0
2009-06-05,1101,20127336,640650726,32.0,32.25,31.55,31.7,-0.3,6167,22.32,1.41,2009,329,10429.3
2009-06-06,1101,9388152,300435310,32.0,32.15,31.85,32.15,0.45,2759,22.64,1.43,2009,329,10577.35
2009-06-08,1101,16183758,512166016,32.35,32.45,31.1,31.2,-0.95,5510,21.97,1.38,2009,329,10264.8
2009-06-09,1101,26823808,808916782,30.8,31.05,29.6,29.85,-1.35,6676,21.02,1.32,2009,329,9820.65
2009-06-10,1101,17293390,519075741,29.9,30.4,29.7,30.15,0.3,4617,21.23,1.34,2009,329,9919.35
2009-06-11,1101,22679482,706635273,30.4,32.15,29.8,32.15,2.0,5713,22.64,1.43,2009,329,10577.35
2009-06-12,1101,39644674,1277168640,32.5,33.0,31.55,32.15,0.0,10376,22.64,1.43,2009,329,10577.35
2009-06-15,1101,20319616,634077468,31.65,32.0,30.5,30.55,-1.6,5121,21.51,1.36,2009,329,10050.95
2009-06-16,1101,15739913,479323815,30.6,31.25,29.9,30.1,-0.45,5269,21.2,1.34,2009,329,9902.9
2009-06-17,1101,8686553,263242079,30.1,30.65,30.0,30.1,0.0,3701,21.2,1.34,2009,329,9902.9
2009-06-18,1101,11609806,347061093,30.5,30.7,29.4,29.6,-0.5,3465,20.85,1.31,2009,329,9738.4
2009-06-19,1101,11752761,351764020,29.8,30.2,29.7,30.2,0.6,3539,21.27,1.34,2009,329,9935.8
2009-06-22,1101,8608646,259191922,30.25,30.5,29.7,30.35,0.15,2785,21.37,1.35,2009,329,9985.15
2009-06-23,1101,18928502,556688857,29.9,29.95,29.0,29.2,-1.15,6082,20.56,1.3,2009,329,9606.8
2009-06-24,1101,34592529,1051013682,29.25,31.2,29.1,30.65,1.45,8679,21.58,1.36,2009,329,10083.85
2009-06-25,1101,42089549,1341213130,31.25,32.7,31.0,32.5,1.85,10246,22.89,1.44,2009,329,10692.5
2009-06-26,1101,25428121,829439993,32.8,33.0,32.1,32.3,-0.2,6386,22.75,1.43,2009,329,10626.699999999999
2009-06-29,1101,11225926,356770011,32.5,32.5,31.5,31.5,-0.8,3204,22.18,1.4,2009,329,10363.5
2009-06-30,1101,9647473,305152441,32.0,32.3,31.0,31.4,-0.1,2754,22.11,1.39,2009,329,10330.6
2009-07-01,1101,12749263,403049970,31.45,32.15,31.2,31.7,0.3,3915,22.32,1.41,2009,329,10429.3
2009-07-02,1101,13491352,433004583,32.0,32.5,31.7,32.2,0.5,3654,22.68,1.43,2009,329,10593.800000000001
2009-07-03,1101,6901356,219400274,31.5,32.1,31.5,32.0,-0.2,2244,22.54,1.42,2009,329,10528.0
2009-07-06,1101,10226247,330848982,32.0,32.65,31.9,32.2,0.2,3086,22.68,1.43,2009,329,10593.800000000001
2009-07-07,1101,19257812,630899165,32.0,33.05,32.0,32.65,0.45,5292,22.99,1.45,2009,329,10741.85
2009-07-08,1101,18400931,584464232,32.6,32.6,31.5,31.65,-1.0,5191,22.29,1.4,2009,329,10412.85
2009-07-09,1101,9974227,319695014,31.6,32.3,31.6,32.0,0.35,2781,22.54,1.42,2009,329,10528.0
2009-07-10,1101,23891167,782252838,32.05,33.05,32.05,32.9,0.9,6157,23.17,1.46,2009,329,10824.1
2009-07-13,1101,19222602,619934663,33.4,33.5,31.5,31.5,-1.4,5763,22.18,1.4,2009,329,10363.5
2009-07-14,1101,11359461,360199949,31.6,31.95,31.5,31.6,0.1,3995,22.25,1.4,2009,329,10396.4
2009-07-15,1101,15075548,489188036,31.9,32.75,31.9,32.7,1.1,4794,23.03,1.45,2009,329,10758.300000000001
2009-07-16,1101,12931152,423628860,33.2,33.4,32.1,32.3,-0.4,4741,22.75,1.43,2009,329,10626.699999999999
2009-07-17,1101,12484724,403474261,32.5,32.85,31.9,32.8,0.5,4445,23.1,1.46,2009,329,10791.199999999999
2009-07-20,1101,9636266,315597502,32.9,33.05,32.3,32.75,-0.05,2975,23.06,1.45,2009,329,10774.75
2009-07-21,1101,17232296,570005458,33.0,33.35,32.75,32.75,0.0,4759,23.06,1.45,2009,329,10774.75
2009-07-22,1101,9966534,329179372,32.9,33.2,32.75,33.05,0.3,2803,23.27,1.47,2009,329,10873.449999999999
2009-07-23,1101,48187427,1655411471,33.4,35.0,33.2,34.9,1.85,14530,24.58,1.55,2009,329,11482.1
2009-07-24,1101,27361026,946358157,35.0,35.3,34.3,34.35,-0.55,6530,24.19,1.52,2009,329,11301.15
2009-07-27,1101,12868553,443805220,34.3,35.0,33.75,34.6,0.25,3637,24.37,1.54,2009,329,11383.4
2009-07-28,1101,17738326,617169601,34.7,35.0,34.6,34.75,0.15,3865,24.47,1.54,2009,329,11432.75
2009-07-29,1101,12458118,429412775,34.85,34.9,34.15,34.45,-0.3,3880,24.26,1.53,2009,329,11334.050000000001
2009-07-30,1101,18479441,642172824,34.8,34.95,34.3,34.8,0.35,5192,24.51,1.54,2009,329,11449.199999999999
2009-07-31,1101,19101914,657533220,35.2,35.2,33.75,34.75,-0.05,5392,24.47,1.54,2009,329,11432.75
2009-08-03,1101,17502349,611372837,34.05,35.2,34.05,34.8,0.05,4912,24.51,1.54,2009,329,11449.199999999999
2009-08-04,1101,40859949,1476518987,35.35,36.7,35.35,35.8,1.0,10678,25.21,1.59,2009,329,11778.199999999999
2009-08-05,1101,33947233,1253191041,36.4,37.5,35.95,36.75,0.95,9850,25.88,1.63,2009,329,12090.75
2009-08-06,1101,43376459,1572214448,37.3,37.3,35.2,37.2,0.45,9621,26.2,1.65,2009,329,12238.800000000001
2009-08-10,1101,32234712,1248438783,39.8,39.8,38.0,38.3,1.1,9642,26.97,1.7,2009,329,12600.699999999999
2009-08-11,1101,17885704,674967456,38.5,38.6,37.25,37.9,-0.4,5301,26.69,1.68,2009,329,12469.1
2009-08-12,1101,8676749,324610466,37.9,38.0,37.0,37.1,-0.8,3323,26.13,1.65,2009,329,12205.9
2009-08-13,1101,18291232,677413184,37.0,37.6,36.65,37.0,-0.1,5717,26.06,1.64,2009,329,12173.0
2009-08-14,1101,31175037,1180544792,37.0,38.2,36.9,38.2,1.2,7902,26.9,1.69,2009,329,12567.800000000001
2009-08-17,1101,30136630,1108118930,37.2,37.4,36.0,36.0,0.0,8324,25.35,1.6,2009,329,11844.0
2009-08-18,1101,17440945,623284744,35.7,36.5,35.0,35.4,-0.6,5490,24.93,1.57,2009,329,11646.6
2009-08-19,1101,14618850,514155180,35.5,35.8,34.65,34.65,-0.75,4444,24.4,1.54,2009,329,11399.85
2009-08-20,1101,14487973,495594302,34.65,34.8,33.5,34.6,-0.05,4635,24.37,1.54,2009,329,11383.4
2009-08-21,1101,23698902,802283109,34.7,34.95,33.0,33.1,-1.5,7076,23.31,1.47,2009,329,10889.9
2009-08-24,1101,19016349,654401261,33.85,35.0,33.55,34.6,1.5,5692,24.37,1.54,2009,329,11383.4
2009-08-25,1101,11159453,386429906,34.6,34.9,34.25,34.7,0.1,3539,24.44,1.54,2009,329,11416.300000000001
2009-08-26,1101,10839790,366719910,34.7,34.85,33.4,34.1,-0.6,3457,24.01,1.51,2009,329,11218.9
2009-08-27,1101,12234782,417577296,33.8,34.55,33.65,34.15,0.05,3998,24.05,1.53,2009,329,11235.35
2009-08-28,1101,12557078,437624559,34.5,35.2,34.3,34.9,0.75,4566,26.44,1.56,2009,329,11482.1
2009-08-31,1101,16644311,589993427,35.1,35.85,34.65,35.7,0.8,3832,27.05,1.6,2009,329,11745.300000000001
2009-09-01,1101,14772340,526254418,34.95,36.1,34.95,35.75,0.05,3694,27.08,1.6,2009,329,11761.75
2009-09-02,1101,13301509,474461718,35.4,36.2,35.3,35.5,-0.25,3341,26.89,1.59,2009,329,11679.5
2009-09-03,1101,13953096,494542796,35.5,35.65,34.95,35.5,0.0,2726,26.89,1.59,2009,329,11679.5
2009-09-04,1101,6791904,241055208,35.5,35.8,35.15,35.4,-0.1,2268,26.82,1.58,2009,329,11646.6
2009-09-07,1101,8822263,315916142,35.65,36.0,35.45,35.8,0.4,2334,27.12,1.6,2009,329,11778.199999999999
2009-09-08,1101,26823540,973318948,36.1,36.8,35.6,35.6,-0.2,7498,26.97,1.59,2009,329,11712.4
2009-09-09,1101,25812670,940609684,35.95,36.7,35.8,36.35,0.75,6483,27.54,1.62,2009,329,11959.15
2009-09-10,1101,19900163,738712712,37.8,37.85,36.7,37.2,0.85,5090,28.18,1.66,2009,329,12238.800000000001
2009-09-11,1101,7938628,291549305,36.8,37.0,36.5,36.7,-0.5,2982,27.8,1.64,2009,329,12074.300000000001
2009-09-14,1101,12945125,463380351,36.35,36.35,35.3,35.95,-0.75,3829,27.23,1.61,2009,329,11827.550000000001
2009-09-15,1101,4307080,155306810,36.2,36.45,35.6,36.35,0.4,1845,27.54,1.62,2009,329,11959.15
2009-09-16,1101,14003677,504860644,36.4,36.8,35.7,36.0,-0.35,4193,27.27,1.61,2009,329,11844.0
2009-09-17,1101,10841540,391741701,36.0,36.55,35.65,36.0,0.0,3798,27.27,1.61,2009,329,11844.0
2009-09-18,1101,9826506,353980242,36.2,36.5,35.7,36.5,0.5,2773,27.65,1.63,2009,329,12008.5
2009-09-21,1101,5334056,194410153,36.9,36.9,35.9,36.5,0.0,2045,27.65,1.63,2009,329,12008.5
2009-09-22,1101,11856595,434552144,36.5,36.8,36.5,36.5,0.0,2985,27.65,1.63,2009,329,12008.5
2009-09-23,1101,7460387,271864785,36.75,37.1,35.9,35.95,-0.55,2921,27.23,1.61,2009,329,11827.550000000001
2009-09-24,1101,14705067,530104162,36.1,36.7,35.7,36.0,0.05,3568,27.27,1.61,2009,329,11844.0
2009-09-25,1101,10185758,360962894,36.0,36.0,35.25,35.5,-0.5,3102,26.89,1.59,2009,329,11679.5
2009-09-28,1101,8443597,299643844,35.2,35.75,35.15,35.2,-0.3,2523,26.67,1.57,2009,329,11580.800000000001
2009-09-29,1101,6348194,226135049,35.4,35.8,35.35,35.7,0.5,2542,27.05,1.6,2009,329,11745.300000000001
2009-09-30,1101,8110529,292313884,35.7,36.3,35.5,36.1,0.4,2868,27.35,1.61,2009,329,11876.9
2009-10-01,1101,19143904,706971374,36.5,37.2,36.5,37.2,1.1,5766,28.18,1.66,2009,329,12238.800000000001
2009-10-02,1101,19481290,723968630,37.0,37.7,36.55,37.0,-0.2,6504,28.03,1.65,2009,329,12173.0
2009-10-05,1101,11656571,424306044,37.0,37.1,36.0,36.4,-0.6,3740,27.58,1.63,2009,329,11975.6
2009-10-06,1101,10276023,377318467,36.8,36.95,36.35,36.6,0.2,3268,27.73,1.64,2009,329,12041.4
2009-10-07,1101,11692018,433033388,37.15,37.5,36.7,37.5,0.9,3061,28.41,1.68,2009,329,12337.5
2009-10-08,1101,11534330,429627355,37.8,37.8,36.6,36.6,-0.9,3370,27.73,1.64,2009,329,12041.4
2009-10-09,1101,7555593,279520931,36.95,37.45,36.65,37.2,0.6,2505,28.18,1.66,2009,329,12238.800000000001
2009-10-12,1101,7246807,268213657,36.5,37.4,36.5,37.2,0.0,2021,28.18,1.66,2009,329,12238.800000000001
2009-10-13,1101,16243389,590591540,36.5,36.8,36.0,36.4,-0.8,4160,27.58,1.63,2009,329,11975.6
2009-10-14,1101,10996087,400269628,36.2,36.65,36.2,36.65,0.25,3525,27.77,1.64,2009,329,12057.85
2009-10-15,1101,5904933,216244204,36.7,36.9,36.3,36.7,0.05,2059,27.8,1.64,2009,329,12074.300000000001
2009-10-16,1101,5751492,212193725,36.9,37.15,36.65,36.85,0.15,1972,27.92,1.65,2009,329,12123.65
2009-10-19,1101,7355789,272979082,37.15,37.2,36.85,37.2,0.35,2546,28.18,1.66,2009,329,12238.800000000001
2009-10-20,1101,15294468,581542199,38.2,38.45,37.75,37.75,0.55,5068,28.6,1.69,2009,329,12419.75
2009-10-21,1101,7012995,264193775,37.95,37.95,37.5,37.65,-0.1,2187,28.52,1.68,2009,329,12386.85
2009-10-22,1101,13012819,479539132,37.6,37.6,36.4,36.5,-1.15,3783,27.65,1.63,2009,329,12008.5
2009-10-23,1101,7113385,259944688,36.5,36.8,36.4,36.5,0.0,2075,27.65,1.63,2009,329,12008.5
2009-10-26,1101,5272522,195058149,36.75,37.3,36.6,36.8,0.3,2211,27.88,1.65,2009,329,12107.199999999999
2009-10-27,1101,11978175,431237957,36.6,36.6,35.75,35.9,-0.9,4070,27.2,1.6,2009,329,11811.1
2009-10-28,1101,23203074,818023881,35.85,35.9,34.8,35.0,-0.9,7510,26.52,1.56,2009,329,11515.0
2009-10-29,1101,16238799,551904554,34.5,34.55,33.5,34.45,-0.55,5579,26.1,1.54,2009,329,11334.050000000001
2009-10-30,1101,6046367,208319128,35.0,35.0,34.0,34.0,-0.45,2167,25.76,1.46,2009,329,11186.0
2009-11-02,1101,10645602,356138946,33.6,33.95,33.05,33.6,-0.4,3235,18.46,1.44,2009,329,11054.4
2009-11-03,1101,10280653,347908224,33.6,34.3,33.2,33.85,0.25,3232,18.6,1.45,2009,329,11136.65
2009-11-04,1101,9449846,326379576,33.85,34.8,33.85,34.75,0.9,2621,19.09,1.49,2009,329,11432.75
2009-11-05,1101,6047148,208122215,34.65,34.75,34.3,34.35,-0.4,1821,18.87,1.47,2009,329,11301.15
2009-11-06,1101,7966625,278673084,34.7,35.25,34.65,34.9,0.55,2408,19.18,1.49,2009,329,11482.1
2009-11-09,1101,11212001,397409817,35.45,35.75,35.15,35.2,0.3,2509,19.34,1.51,2009,329,11580.800000000001
2009-11-10,1101,10631114,381082435,35.5,36.1,35.5,35.8,0.6,3855,19.67,1.53,2009,329,11778.199999999999
2009-11-11,1101,7180230,258081530,35.8,36.25,35.55,36.1,0.3,2578,19.84,1.55,2009,329,11876.9
2009-11-12,1101,7500234,268913662,36.15,36.3,35.5,35.8,-0.3,2178,19.67,1.53,2009,329,11778.199999999999
2009-11-13,1101,4075406,146168924,35.8,36.05,35.55,36.0,0.2,1673,19.78,1.54,2009,329,11844.0
2009-11-16,1101,8303659,299741021,36.0,36.2,35.8,36.2,0.2,2759,19.89,1.55,2009,329,11909.800000000001
2009-11-17,1101,8043591,290255267,36.5,36.6,35.7,35.8,-0.4,2516,19.67,1.53,2009,329,11778.199999999999
2009-11-18,1101,4802190,172223468,35.5,36.05,35.5,35.65,-0.15,1707,19.59,1.53,2009,329,11728.85
2009-11-19,1101,13250771,467079335,35.4,35.5,35.0,35.2,-0.45,3283,19.34,1.51,2009,329,11580.800000000001
2009-11-20,1101,13843331,480241313,35.2,35.4,34.5,34.85,-0.35,4062,19.15,1.49,2009,329,11465.65
2009-11-23,1101,4880295,169878724,34.85,35.05,34.7,34.95,0.1,1567,19.2,1.5,2009,329,11498.550000000001
2009-11-24,1101,3891988,136965001,35.2,35.3,35.0,35.3,0.35,1628,19.4,1.51,2009,329,11613.699999999999
2009-11-25,1101,8117839,285809515,35.35,35.5,34.85,35.0,-0.3,3116,19.23,1.5,2009,329,11515.0
2009-11-26,1101,9344092,327043117,35.4,35.4,34.8,34.85,-0.15,2421,19.15,1.49,2009,329,11465.65
2009-11-27,1101,15928952,541859460,34.5,34.55,33.75,33.75,-1.1,4560,18.54,1.44,2009,329,11103.75
2009-11-30,1101,12412790,419490059,33.8,34.1,33.55,33.55,-0.2,5125,18.43,1.44,2009,329,11037.949999999999
2009-12-01,1101,15996695,552890587,34.9,34.9,34.3,34.65,1.1,4427,19.04,1.48,2009,329,11399.85
2009-12-02,1101,23406031,800082631,34.8,34.9,33.95,34.1,-0.55,6386,18.74,1.46,2009,329,11218.9
2009-12-03,1101,9177461,312621824,34.2,34.3,33.95,34.1,0.0,3133,18.74,1.46,2009,329,11218.9
2009-12-04,1101,15920247,538149252,34.0,34.05,33.5,33.7,-0.4,4266,18.52,1.44,2009,329,11087.300000000001
2009-12-07,1101,9427604,319853821,33.8,34.05,33.8,33.95,0.25,2857,18.65,1.45,2009,329,11169.550000000001
2009-12-08,1101,9890213,336870881,34.05,34.3,33.85,33.85,-0.1,2655,18.6,1.45,2009,329,11136.65
2009-12-09,1101,7444405,251858661,33.65,34.0,33.65,33.95,0.1,2913,18.65,1.45,2009,329,11169.550000000001
2009-12-10,1101,26240134,881933639,34.35,34.35,33.25,33.5,-0.45,8489,18.41,1.43,2009,329,11021.5
2009-12-11,1101,9543587,323711346,33.8,34.1,33.6,34.05,0.55,3743,18.71,1.46,2009,329,11202.449999999999
2009-12-14,1101,7990043,272907643,34.0,34.4,34.0,34.25,0.2,2491,18.82,1.47,2009,329,11268.25
2009-12-15,1101,13284717,454767648,34.4,34.6,34.0,34.05,-0.2,4415,18.71,1.46,2009,329,11202.449999999999
2009-12-16,1101,12129258,408161151,34.0,34.05,33.55,33.65,-0.4,4728,18.49,1.44,2009,329,11070.85
2009-12-17,1101,12182058,407826260,33.95,33.95,33.3,33.5,-0.15,3922,18.41,1.43,2009,329,11021.5
2009-12-18,1101,9041840,301856089,33.15,33.8,33.1,33.8,0.3,2397,18.57,1.45,2009,329,11120.199999999999
2009-12-21,1101,6328761,213419764,33.8,33.95,33.6,33.7,-0.1,1932,18.52,1.44,2009,329,11087.300000000001
2009-12-22,1101,9503284,319855517,33.9,33.9,33.5,33.6,-0.1,2646,18.46,1.44,2009,329,11054.4
2009-12-23,1101,10530306,351976985,33.6,33.65,33.25,33.4,-0.2,3011,18.35,1.43,2009,329,10988.6
2009-12-24,1101,16953554,568586040,33.35,33.75,33.35,33.6,0.2,4138,18.46,1.44,2009,329,11054.4
